,left_voltage,right_voltage,left_velo,right_velo,dt
3769,-9807,-9437,-364.0,-265.799988,19999
3770,-9653,-9486,-312.399994,-241.199997,19999
3771,-9665,-9492,-324.200012,-259.0,19999
3772,-9794,-9659,-322.600006,-306.200012,19999
3773,-9887,-9807,-351.200012,-310.799988,20000
3774,-9911,-9874,-340.0,-351.0,19998
3775,-9893,-9868,-330.0,-322.399994,19999
3776,-9985,-9954,-363.399994,-356.399994,19999
3777,-10022,-10022,-349.0,-362.600006,20004
3778,-7250,-10392,-298.0,-389.600006,20000
3779,-7380,-10466,-346.600006,-386.799988,19998
3780,-7675,-10620,-364.600006,-387.600006,20000
3781,-7367,-10687,-351.799988,-420.399994,19994
3782,-7287,-10700,-350.0,-411.799988,20004
3783,-7373,-10761,-350.399994,-437.0,19999
3784,-7109,-10878,-361.600006,-441.399994,19999
3785,-6332,-10977,-325.200012,-443.399994,19999
3786,-4891,-11045,-275.0,-452.399994,19994
3787,-4066,-11076,-251.0,-448.399994,20004
3788,-4417,-11057,-241.800003,-447.0,20000
3789,-6443,-10866,-317.200012,-453.399994,19998
3790,-8833,-10731,-425.799988,-463.0,19994
3791,-10675,-10860,-413.200012,-491.600006,19999
3792,-10336,-10515,-346.200012,-469.799988,19999
3793,-10250,-10441,-350.399994,-476.600006,19999
3794,-10349,-10490,-360.600006,-476.200012,19999
3795,-10336,-10478,-383.0,-458.200012,19998
3796,-10367,-10478,-378.399994,-476.0,20000
3797,-10441,-10527,-393.799988,-471.0,20003
3798,-10687,-8279,-406.0,-401.200012,19999
3799,-10848,-6111,-430.0,-369.600006,20000
3800,-10965,-3388,-400.799988,-230.0,19994
3801,-11032,-2784,-456.0,-213.800003,20000
3802,-11002,-3357,-414.399994,-273.200012,19997
3803,-11076,-4780,-437.799988,-371.399994,19999
3804,-11106,-5667,-476.0,-403.799988,20000
3805,-11094,-5606,-436.0,-382.0,19998
3806,-11137,-5156,-474.399994,-346.600006,20002
3807,-11137,-4454,-463.200012,-299.799988,19997
3808,-11125,-3850,-448.399994,-268.399994,20000
3809,-11100,-3425,-453.799988,-241.800003,19999
3810,-11088,-3068,-439.399994,-220.800003,19999
3811,-11088,-2415,-440.0,-171.0,19999
3812,-11100,-2045,-444.600006,-157.0,19999
3813,-11100,-1805,-434.799988,-146.600006,19999
3814,-11076,-2168,-438.200012,-182.0,19999
3815,-11106,-2852,-440.799988,-219.199997,19999
3816,-11094,-2821,-450.600006,-195.800003,19999
3817,-11076,-2563,-433.799988,-194.800003,20000
3818,-11106,-2088,-450.799988,-159.399994,19999
3819,-11057,-1441,-448.799988,-116.599998,20000
3820,-11014,-1127,-414.399994,-98.800003,20003
3821,-11063,-1281,-454.799988,-86.0,19994
3822,-10995,-1318,-409.200012,-85.0,20004
3823,-10743,-3197,-416.399994,-123.400002,19995
3824,-10367,-8291,-416.200012,-387.200012,19998
3825,-10460,-10324,-402.600006,-515.799988,19999
3826,-10016,-9887,-406.799988,-212.399994,19998
3827,-9924,-9098,-385.0,-202.0,20000
3828,-10047,-9104,-391.600006,-255.399994,19998
3829,-10016,-9794,-391.399994,-281.799988,20005
3830,-8093,-10096,-335.399994,-316.600006,19999
3831,-7453,-10269,-336.399994,-326.600006,19994
3832,-7392,-10453,-365.200012,-366.600006,20004
3833,-5051,-10644,-287.600006,-360.600006,19999
3834,-3031,-10804,-200.800003,-396.200012,19994
3835,-2563,-10829,-188.399994,-403.600006,20000
3836,-2445,-10866,-195.0,-413.200012,19999
3837,-2846,-10958,-222.800003,-429.200012,20000
3838,-3345,-11008,-258.0,-415.600006,19998
3839,-3628,-11051,-271.600006,-431.600006,19999
3840,-3487,-11112,-266.200012,-457.200012,19999
3841,-3228,-11106,-222.199997,-441.200012,20000
3842,-2895,-11088,-218.199997,-437.0,19999
3843,-2563,-11131,-187.600006,-469.600006,19999
3844,-2298,-11143,-171.399994,-450.200012,19999
3845,-1873,-11149,-144.399994,-463.600006,19999
3846,-1343,-11205,-111.400002,-476.600006,19998
3847,-1053,-11217,-98.0,-457.200012,20002
3848,-1004,-11248,-93.0,-477.399994,19997
3849,-1127,-11236,-108.599998,-478.200012,19998
3850,-1300,-11223,-115.800003,-465.399994,20000
3851,-1133,-11260,-98.800003,-479.799988,19999
3852,-967,-11285,-91.199997,-479.200012,20002
3853,-819,-11285,-76.599998,-484.799988,19996
3854,-727,-11266,-62.400002,-465.0,19999
3855,-671,-11180,-47.599998,-446.799988,19999
3856,-450,-11143,-37.599998,-454.200012,19999
3857,-296,-11119,-26.200001,-432.799988,19999
3858,-154,-11094,-22.200001,-433.200012,19999
3859,-105,-11112,-22.200001,-451.600006,19999
3860,-12,-11045,-25.4,-421.600006,19999
3861,-12,-11020,-25.4,-429.200012,19999
3862,-12,-11069,-22.200001,-435.399994,19999
3863,-6,-11020,-28.200001,-403.600006,20000
3864,0,-10989,-28.200001,-433.0,19998
3865,-12,-10977,-43.0,-401.200012,20000
3866,-6,-11020,0.0,-427.200012,19998
3867,-6,-10977,0.0,-420.399994,20001
3868,-6,-10965,0.0,-396.200012,19999
3869,-6,-10891,0.0,-398.200012,19999
3870,0,-10878,0.0,-415.799988,19998
3871,-6,-10897,0.0,-403.0,19999
3872,-12,-10897,0.0,-404.0,20000
3873,-6,-10946,0.0,-412.600006,19998
3874,0,-10995,0.0,-415.0,20004
3875,-1170,-10977,0.0,-419.399994,20105
3876,-3333,-10743,-86.599998,-397.200012,19888
3877,-5168,-10749,-199.0,-420.399994,20008
3878,-5562,-7860,-89.800003,-320.200012,19999
3879,-5304,-7965,-117.400002,-349.0,19996
3880,-1940,-5735,-21.4,-308.200012,20967
3881,1269,-561,14.6,-166.399994,19989
3882,2027,1774,94.400002,-0.0,20007
3883,4946,4799,123.800003,30.6,19991
3884,8353,6973,173.800003,25.200001,19998
3885,9123,6080,308.799988,25.200001,20000
3886,9221,6178,208.600006,10.0,19999
3887,8957,6345,161.399994,10.0,19999
3888,7761,6197,128.199997,8.8,19999
3889,8421,6991,194.199997,95.599998,19999
3890,8790,8106,197.199997,191.399994,19999
3891,8815,7996,216.0,135.800003,19999
3892,8741,8550,205.0,211.800003,19999
3893,8975,8889,231.0,225.0,19999
3894,8987,9111,238.0,239.199997,19999
3895,9252,9277,261.799988,262.200012,20000
3896,9419,9468,271.600006,277.600006,19999
3897,9554,9603,301.600006,310.799988,20005
3898,5353,5784,197.600006,219.199997,20003
3899,2119,179,107.800003,113.599998,19998
3900,4971,-4595,187.800003,-135.800003,20000
3901,8667,-4355,431.399994,-167.199997,19990
3902,10287,-6807,509.200012,-35.400002,19998
3903,9800,-6228,309.600006,-35.400002,19999
3904,9763,-6271,313.0,-20.200001,20000
3905,9573,-6376,339.0,-20.200001,19999
3906,9924,-6277,364.600006,-0.0,20000
3907,9770,-7281,334.399994,-115.599998,19998
3908,9554,-8661,324.200012,-195.0,20000
3909,9646,-8242,330.799988,-144.600006,20000
3910,9628,-8747,320.799988,-214.399994,19998
3911,9671,-8969,349.0,-253.800003,19999
3912,9690,-9468,350.200012,-226.399994,19999
3913,9800,-9597,352.600006,-300.0,19999
3914,9831,-9770,355.0,-312.399994,20000
3915,9887,-9868,343.799988,-322.600006,19998
3916,9979,-9979,357.0,-368.799988,20000
3917,10028,-10053,370.0,-367.200012,19999
3918,10059,-10115,370.799988,-385.200012,19998
3919,10102,-10201,375.399994,-390.799988,20000
3920,10108,-10219,371.200012,-403.600006,19998
3921,10182,-10275,366.200012,-432.399994,20133
3922,10188,-10324,360.0,-430.600006,19866
3923,10269,-10386,386.600006,-436.399994,19999
3924,10256,-10410,364.600006,-459.799988,19999
3925,10232,-10386,361.600006,-434.399994,19999
3926,10145,-10342,339.200012,-434.399994,19999
3927,10170,-10349,348.200012,-456.600006,20008
3928,6881,-10133,252.800003,-424.799988,19999
3929,3961,-5581,210.800003,-315.600006,19999
3930,-419,-209,94.800003,-130.399994,19998
3931,-2224,2174,0.0,-87.199997,19990
3932,-2581,2563,0.0,-20.0,20009
3933,-4121,4152,-12.8,-32.0,19989
3934,-5168,5100,-41.0,-32.0,20009
3935,-4675,3918,-41.0,-32.0,19997
3936,-4916,1854,-27.4,-13.0,19991
3937,-8088,437,-145.800003,-29.6,20004
3938,-7263,179,-83.599998,-26.799999,19998
3939,-7823,25,-88.0,-26.799999,19995
3940,-7694,-18,-127.800003,-28.0,19999
3941,-8476,-37,-163.399994,-28.0,19999
3942,-8464,-12,-169.800003,-22.6,19999
3943,-8753,0,-181.199997,-23.6,19999
3944,-8944,6,-193.800003,-23.6,20003
3945,-8944,2027,-197.0,12.8,19995
3946,-9271,7004,-216.199997,251.0,19999
3947,-8963,9098,-226.0,232.600006,19999
3948,-9172,8377,-235.800003,94.400002,19998
3949,-9406,6043,-271.200012,94.400002,20000
3950,-9394,7232,-262.600006,128.600006,20000
3951,-9382,7854,-262.799988,149.600006,19999
3952,-9437,7595,-265.799988,109.599998,19999
3953,-9425,8088,-265.799988,157.600006,19999
3954,-9529,8957,-297.600006,235.600006,19999
3955,-9499,8969,-284.399994,228.800003,19999
3956,-9499,9147,-302.600006,213.0,19999
3957,-9634,8729,-314.200012,241.0,19999
3958,-9579,9492,-293.600006,277.399994,19999
3959,-9671,9560,-334.399994,271.600006,19999
3960,-9690,9640,-316.399994,294.200012,20000
3961,-9714,9665,-325.799988,308.200012,19998
3962,-9831,9788,-338.200012,307.399994,20131
3963,-9837,9800,-348.399994,317.200012,19868
3964,-9819,9763,-334.0,302.799988,19998
3965,-9837,9837,-339.600006,341.399994,20000
3966,-9924,9874,-366.200012,331.600006,19999
3967,-9936,9911,-353.399994,329.200012,20130
3968,-9985,9936,-366.0,339.399994,19868
3969,-10016,10022,-362.0,365.200012,19999
3970,-10065,10016,-378.799988,352.0,20007
3971,-6135,5827,-270.200012,249.0,19990
3972,-3413,2809,-222.0,173.0,19999
3973,-2760,1786,-193.399994,128.399994,19999
3974,-2211,1318,-178.600006,115.800003,19999
3975,-2082,1466,-164.199997,134.600006,19999
3976,-2433,3246,-188.800003,276.600006,19999
3977,-3018,3838,-232.800003,265.399994,19999
3978,-2920,3684,-219.399994,263.200012,20013
3979,721,-579,-118.599998,156.800003,19989
3980,6135,-5957,202.0,-213.800003,19999
3981,8445,-8544,125.599998,-177.199997,19999
3982,7484,-5994,59.799999,-107.199997,19998
3983,6283,-6252,59.799999,-89.199997,20000
3984,7299,-7669,90.199997,-103.199997,19999
3985,7872,-8341,122.199997,-179.0,19999
3986,7688,-7835,130.600006,-140.0,19999
3987,7848,-7835,142.0,-160.800003,19999
3988,7872,-8772,158.800003,-223.0,20000
3989,8304,-8975,186.199997,-236.199997,19999
3990,8710,-9215,201.800003,-237.199997,19999
3991,8950,-9369,230.800003,-261.200012,19999
3992,8821,-9455,217.199997,-286.600006,19999
3993,9012,-9573,252.399994,-309.200012,20000
3994,9480,-9634,265.0,-336.0,19998
3995,9573,-9702,283.799988,-329.600006,19999
3996,9708,-9825,313.200012,-341.0,19999
3997,9714,-9850,297.200012,-346.399994,20008
3998,6579,-7004,235.399994,-288.0,19997
3999,3567,-3979,185.600006,-215.600006,19989
4000,2304,-2291,165.600006,-152.399994,19999
4001,1860,-1651,144.399994,-127.0,19999
4002,1632,-1632,131.600006,-140.600006,19999
4003,2002,-3191,165.399994,-262.200012,20000
4004,2384,-3739,192.600006,-268.399994,19998
4005,2285,-3610,177.199997,-256.600006,20000
4006,2070,-3265,160.600006,-232.600006,19999
4007,1712,-2760,138.0,-192.800003,20011
4008,86,-222,109.199997,-121.400002,20113
4009,-4078,2445,-48.0,17.200001,19884
4010,-8113,5618,-268.0,272.399994,19990
4011,-8544,8230,-94.400002,177.600006,19999
4012,-8069,5889,-68.0,64.599998,19999
4013,-6764,6222,-43.799999,23.6,21045
4014,-2889,2821,-114.199997,85.0,19987
4015,345,172,49.400002,-0.0,19999
4016,536,-99,40.599998,-0.0,19999
4017,123,12,34.799999,-0.0,19999
4018,-253,6,10.0,-8.8,19999
4019,-530,0,-28.200001,-22.799999,20011
4020,-2088,-1115,-36.400002,-22.799999,19998
4021,-7460,-5926,-319.399994,-215.600006,19991
4022,-9030,-8981,-150.800003,-219.0,19998
4023,-6412,-8439,-81.800003,-103.800003,19999
4024,-6431,-7065,-57.599998,-79.199997,20000
4025,-8069,-8402,-179.0,-198.600006,19998
4026,-7447,-8846,-113.800003,-198.199997,19999
4027,-7256,-8593,-138.0,-185.399994,20000
4028,-8223,-9024,-226.0,-232.199997,19998
4029,-9228,-9375,-235.399994,-280.399994,20000
4030,-9400,-9455,-260.799988,-272.799988,19998
4031,-9492,-9529,-257.0,-287.200012,19999
4032,-9579,-9634,-293.600006,-310.0,20000
4033,-9708,-9763,-319.200012,-325.200012,19999
4034,-9807,-9850,-316.799988,-347.600006,20000
4035,-9905,-9948,-341.399994,-348.399994,19999
4036,-9991,-10034,-342.399994,-368.0,19998
4037,-10022,-10084,-363.200012,-383.200012,19999
4038,-10084,-10127,-349.799988,-400.399994,19998
4039,-10096,-10182,-371.799988,-381.799988,20000
4040,-10256,-10275,-390.0,-409.200012,19999
4041,-10281,-10349,-390.600006,-434.399994,19999
4042,-10306,-10342,-381.0,-418.399994,19999
4043,-10367,-10367,-419.399994,-433.799988,19999
4044,-10361,-10386,-398.399994,-419.0,20001
4045,-10416,-10410,-423.399994,-420.399994,19997
4046,-10472,-10466,-425.399994,-431.399994,19999
4047,-10509,-10527,-423.799988,-437.399994,20000
4048,-10515,-10601,-419.0,-476.200012,19998
4049,-10589,-10638,-433.600006,-477.600006,20002
4050,-10515,-10595,-426.200012,-459.600006,19997
4051,-10570,-10626,-425.0,-473.600006,19998
4052,-10632,-10663,-468.0,-469.600006,19999
4053,-10620,-10663,-437.200012,-464.200012,19999
4054,-10712,-10724,-475.200012,-471.799988,20004
4055,-8809,-10866,-401.0,-472.399994,19999
4056,-8008,-11039,-399.200012,-482.799988,19994
4057,-7182,-11131,-394.399994,-474.600006,20004
4058,-6055,-11211,-378.200012,-488.399994,19994
4059,-5137,-11260,-353.399994,-488.799988,19999
4060,-4651,-11273,-312.600006,-473.600006,19999
4061,-4275,-11297,-307.399994,-500.0,19999
4062,-3893,-11291,-274.799988,-510.0,20000
4063,-3677,-11260,-280.200012,-479.600006,19998
4064,-3696,-11279,-276.600006,-483.399994,19999
4065,-4183,-11297,-309.0,-493.600006,20000
4066,-4213,-11322,-306.399994,-502.799988,19998
4067,-3979,-11316,-279.799988,-508.0,20000
4068,-3671,-11310,-267.200012,-489.200012,19999
4069,-3296,-11310,-236.800003,-498.399994,19998
4070,-3000,-11303,-220.399994,-492.600006,20000
4071,-2710,-11322,-199.399994,-489.399994,19999
4072,-2452,-11316,-187.800003,-492.0,19999
4073,-2144,-11322,-163.399994,-504.799988,19999
4074,-1848,-11303,-149.600006,-503.399994,19999
4075,-1712,-11260,-141.399994,-484.799988,20003
4076,-1374,-11297,-135.199997,-491.200012,19993
4077,-961,-11279,-93.0,-492.0,20004
4078,-1786,-11273,-94.800003,-495.200012,19995
4079,-2174,-11273,-116.0,-495.600006,19999
4080,-2205,-11260,-129.199997,-477.200012,19999
4081,-2193,-11230,-119.800003,-485.399994,19999
4082,-2193,-11230,-115.400002,-466.399994,20004
4083,-2113,-11186,-108.800003,-453.600006,19999
4084,-1891,-11168,-94.199997,-455.0,19999
4085,-2039,-11143,-58.599998,-461.399994,20001
4086,-2827,-11063,-63.799999,-447.799988,19992
4087,-3234,-11026,-85.400002,-440.0,20003
4088,-4928,-10780,-91.400002,-452.0,20000
4089,-5950,-10601,-124.0,-439.399994,19994
4090,-8858,-10071,-208.600006,-443.600006,20001
4091,-8501,-10182,-146.600006,-441.399994,19997
4092,-8519,-10195,-186.399994,-428.200012,19999
4093,-8254,-10207,-182.600006,-433.799988,20009
4094,-5408,-8778,-133.0,-382.799988,19998
4095,-6332,-7330,-186.0,-357.600006,20000
4096,-4115,-4971,-184.0,-313.600006,19989
4097,-2809,-3000,-152.600006,-209.0,20009
4098,-2144,-2218,-145.600006,-154.0,19986
4099,-1478,-2076,-119.800003,-164.800003,20012
4100,-2328,708,-104.199997,-210.600006,19988
4101,-6801,4109,-294.399994,-104.0,19999
4102,-9597,6727,-362.399994,-20.799999,19999
4103,-9757,6234,-311.200012,-20.799999,20000
4104,-9449,6382,-223.399994,-11.0,19998
4105,-9375,6406,-243.399994,-11.0,19999
4106,-9197,6930,-206.600006,66.199997,19999
4107,-8889,7527,-234.199997,124.0,19999
4108,-9363,7410,-236.800003,134.0,20000
4109,-9394,7946,-248.800003,164.0,19998
4110,-9406,8618,-273.200012,184.800003,19999
4111,-9443,8193,-256.799988,179.199997,20000
4112,-9492,9055,-278.200012,218.0,19998
4113,-9462,9098,-271.0,229.600006,20130
4114,-9499,8839,-287.0,231.600006,19868
4115,-9517,9351,-276.799988,261.0,19999
4116,-9523,9486,-278.0,264.200012,20000
4117,-9579,9548,-288.799988,286.799988,20000
4118,-9597,9591,-290.200012,283.399994,20139
4119,-5932,7410,-185.399994,268.399994,19864
4120,-4004,4552,-201.399994,155.399994,19990
4121,-2027,1337,-136.0,84.599998,20000
4122,-1454,745,-116.800003,48.0,20000
4123,-1041,542,-92.0,37.200001,19997
4124,-819,1041,-73.400002,103.599998,20012
4125,-2218,12,-71.0,138.199997,19998
4126,-7583,-5211,-322.799988,-76.599998,19990
4127,-9800,-7189,-335.200012,-87.199997,20000
4128,-9345,-6363,-205.800003,-87.199997,20000
4129,-8605,-7607,-113.800003,-128.199997,19998
4130,-7983,-8173,-165.0,-148.800003,19998
4131,-8377,-8162,-176.800003,-158.0,20001
4132,-8747,-8741,-200.199997,-194.399994,19998
4133,-8969,-9049,-244.600006,-248.600006,19998
4134,-9388,-9382,-249.399994,-273.399994,20000
4135,-9209,-9486,-242.800003,-282.399994,19998
4136,-9542,-9548,-282.200012,-290.0,20000
4137,-9603,-9616,-297.399994,-311.600006,19997
4138,-9653,-9696,-298.200012,-297.799988,19999
4139,-9794,-9819,-321.600006,-345.399994,20000
4140,-9868,-9880,-326.399994,-344.399994,19999
4141,-9954,-9979,-349.600006,-367.799988,19998
4142,-10004,-10022,-337.799988,-363.600006,20001
4143,-10016,-10041,-351.600006,-370.200012,19998
4144,-10158,-10115,-380.600006,-394.200012,20000
4145,-10201,-10219,-379.799988,-389.799988,19999
4146,-10281,-10306,-390.0,-416.399994,19999
4147,-10306,-10318,-401.399994,-412.200012,19999
4148,-10312,-10349,-378.600006,-425.799988,19999
4149,-10349,-10373,-410.200012,-435.399994,20000
4150,-10361,-10379,-399.0,-422.600006,19998
4151,-10398,-10416,-415.0,-430.0,19999
4152,-10404,-10416,-409.0,-420.0,20000
4153,-10472,-10490,-444.600006,-438.0,19998
4154,-10441,-10496,-404.799988,-450.600006,19999
4155,-10478,-10490,-410.0,-442.600006,19999
4156,-10564,-10595,-449.399994,-460.399994,19999
4157,-10583,-10614,-435.200012,-475.799988,20000
4158,-10607,-10638,-451.399994,-462.799988,19999
4159,-10638,-10650,-457.399994,-462.399994,20000
4160,-10681,-10712,-459.200012,-488.200012,20007
4161,-8421,-10127,-385.0,-460.799988,19990
4162,-9683,-9868,-459.399994,-443.200012,20005
4163,-7035,-7589,-374.200012,-429.600006,19990
4164,-4829,-5562,-319.0,-348.399994,20001
4165,-4164,-4663,-290.200012,-316.200012,19997
4166,-3838,-4115,-274.0,-284.600006,19999
4167,-3616,-3801,-256.600006,-277.600006,19999
4168,-3413,-3887,-255.399994,-284.799988,19999
4169,-3345,-4515,-239.199997,-342.399994,19999
4170,-3191,-5039,-225.800003,-359.0,19999
4171,-3166,-4928,-245.600006,-341.200012,19999
4172,-3333,-4626,-249.800003,-322.0,19999
4173,-3283,-4213,-229.199997,-295.0,19999
4174,-3012,-3641,-229.600006,-243.800003,19999
4175,-2797,-2969,-202.800003,-201.199997,19999
4176,-2556,-2261,-193.399994,-162.199997,19999
4177,-2261,-1799,-175.800003,-138.0,20000
4178,-2039,-1448,-157.399994,-120.199997,19999
4179,-1817,-1281,-147.399994,-114.400002,19998
4180,-1608,-1374,-130.600006,-118.800003,20000
4181,-1374,-1626,-114.199997,-135.199997,19998
4182,-1133,-1521,-109.0,-125.599998,20001
4183,-986,-1318,-96.400002,-116.199997,19998
4184,-844,-1029,-78.599998,-96.400002,19999
4185,-733,-684,-63.599998,-45.599998,19999
4186,-684,-111,-52.200001,-45.599998,19999
4187,-524,43,-37.0,-45.599998,19999
4188,-357,0,-28.799999,-45.400002,20000
4189,-86,-43,-22.4,-36.200001,19998
4190,-18,-18,-22.4,-36.200001,20000
4191,-12,-6,-22.4,-44.599998,19999
4192,-6,-6,-19.0,-0.0,19999
4193,-6,-6,-18.4,-0.0,19999
4194,0,-6,-18.4,-0.0,19999
4195,-6,-6,-12.6,-0.0,19999
4196,-6,-6,0.0,-0.0,19999
4197,-12,-6,0.0,-0.0,19999
4198,-6,0,0.0,-0.0,19999
4199,-6,0,0.0,-0.0,19999
4200,-12,-6,0.0,-0.0,20000
4201,-6,-6,0.0,-0.0,19998
4202,-6,-6,0.0,-0.0,19999
4203,0,6,0.0,-0.0,20000
4204,-6,0,0.0,-0.0,19998
4205,-6,6,0.0,-0.0,20001
4206,-6,-6,0.0,-0.0,19997
4207,0,0,0.0,-0.0,20000
4208,0,0,0.0,-0.0,19999
4209,-6,0,0.0,-0.0,19999
4210,-6,0,0.0,-0.0,20001
4211,-6,-6,0.0,-0.0,19996
4212,6,-6,0.0,-0.0,20000
4213,0,6,0.0,-0.0,19999
4214,0,0,0.0,-0.0,19999
4215,-6,0,0.0,-0.0,20001
4216,0,0,0.0,-0.0,19997
4217,-6,6,0.0,-0.0,19999
4218,-6,0,0.0,-0.0,19999
4219,-6,0,0.0,-0.0,19999
4220,-6,6,0.0,-0.0,19999
4221,-6,0,0.0,-0.0,19999
4222,0,0,0.0,-0.0,19999
4223,0,0,0.0,-0.0,20000
4224,-6,0,0.0,-0.0,19998
4225,-6,-6,0.0,-0.0,19999
4226,-6,-6,0.0,-0.0,19999
4227,-6,-6,0.0,-0.0,20000
4228,0,0,0.0,-0.0,19998
4229,0,6,0.0,-0.0,19999
4230,0,0,0.0,-0.0,20000
4231,-6,-6,0.0,-0.0,19998
4232,-6,0,0.0,-0.0,20000
4233,-6,-6,0.0,-0.0,19999
4234,-6,0,0.0,-0.0,19998
4235,-6,-6,0.0,-0.0,20000
4236,0,-6,0.0,-0.0,19998
4237,-6,6,0.0,-0.0,19999
4238,0,-6,0.0,-0.0,19998
4239,-6,0,0.0,-0.0,20000
4240,-6,-6,0.0,-0.0,19998
4241,-6,6,0.0,-0.0,19999
4242,-12,0,0.0,-0.0,19999
4243,-6,-6,0.0,-0.0,19999
4244,-6,-6,0.0,-0.0,20000
4245,0,6,0.0,-0.0,20000
4246,-6,6,0.0,-0.0,19997
4247,0,0,0.0,-0.0,20000
4248,0,0,0.0,-0.0,19999
4249,-6,6,0.0,-0.0,20000
4250,-6,-6,0.0,-0.0,19998
4251,-6,6,0.0,-0.0,19999
4252,-6,6,0.0,-0.0,19999
4253,0,0,0.0,-0.0,19999
4254,0,-6,0.0,-0.0,20000
4255,0,6,0.0,-0.0,19999
